   1.0000000000000000      ,   0.0000000000000000      ,  -1.0374668449546309     
   1.0000000000000000      ,  -4.8581627158424866E-002 , -0.96251790171001783     
   1.0000000000000000      ,  -4.3456900071516043E-002 , -0.84925694637178495     
   1.0000000000000000      ,  -3.1979221271087613E-002 , -0.78954758804217007     
   1.0000000000000000      ,  -2.2544070559255964E-002 , -0.75526085925302788     
   1.0000000000000000      ,  -1.5693215048052638E-002 , -0.73417496781824887     
   1.0000000000000000      ,  -1.0724540963577467E-002 , -0.72065436518681281     
   1.0000000000000000      ,  -6.9642862896167022E-003 , -0.71196636364439181     
   1.0000000000000000      ,  -3.9266201082842041E-003 , -0.70673183326998412     
   1.0000000000000000      ,  -1.2693990237043476E-003 , -0.70425990996406340     
   1.0000000000000000      ,   1.2694042426739842E-003 , -0.70425991340033001     
   1.0000000000000000      ,   3.9266251468467427E-003 , -0.70673184352752605     
   1.0000000000000000      ,   6.9642909536095036E-003 , -0.71196638056367090     
   1.0000000000000000      ,   1.0724545029480568E-002 , -0.72065438847991681     
   1.0000000000000000      ,   1.5693218242911623E-002 , -0.73417499702304934     
   1.0000000000000000      ,   2.2544072531520999E-002 , -0.75526089362941762     
   1.0000000000000000      ,   3.1979221547527727E-002 , -0.78954762632662301     
   1.0000000000000000      ,   4.3456898018967911E-002 , -0.84925698621010093     
   1.0000000000000000      ,   4.8581622089863503E-002 , -0.96251793366987748     
   1.0000000000000000      ,   0.0000000000000000      ,  -1.0374668690332449     
   1.3739999532699585      ,   0.0000000000000000      ,  -1.8759028964052460     
   1.0434568607344359      ,  -8.6404221612573939E-002 ,  -1.7910169983702771     
  0.98339756342652218      ,  -9.2828159119020384E-002 ,  -1.6511393247946016     
  0.97908714092560545      ,  -7.7032020024364017E-002 ,  -1.5610174403450909     
  0.98371396491958318      ,  -5.8697006757156459E-002 ,  -1.5029927380619830     
  0.98818044200083244      ,  -4.2936929431460796E-002 ,  -1.4648621657748344     
  0.99127104313757708      ,  -3.0266580881598594E-002 ,  -1.4394703023609119     
  0.99320205123677563      ,  -2.0027159709017930E-002 ,  -1.4228043706062454     
